,id,age,sex,hhold,htype,wp,long,lat,RID
4826919,36061013900i5026,36,f,36061013900h4460,1,36061010200w1912,-73.98636533667559,40.767020674397294,1252651
4826920,36061013900i4601,31,m,36061013900h4460,1,36061013100w1637,-73.98636533667559,40.767020674397294,1252651
6709217,36081046200i2899,24,m,36081046200h1643,0,36081046200h1643,-73.78969229491429,40.7108644863944,466050
6709218,36081046200i6946,28,f,36081046200h1643,0,36081046200h1643,-73.78969229491429,40.7108644863944,466050
6709219,36081046200i3270,26,f,36081046200h1643,0,36081046200h1643,-73.78969229491429,40.7108644863944,466050
6709220,36081046200i6616,86,f,36081046200h1643,0,36047079200w38,-73.78969229491429,40.7108644863944,466050
1616298,36047010600i3102,32,m,36047010600h1468,6,36061016100w69,-74.005028992357,40.639176525168,803136
1616299,36047010600i3110,28,m,36047010600h1468,6,36047010600h1468,-74.005028992357,40.639176525168,803136
4811655,36061013800i4623,53,f,36061013800h2586,9,36001013703w,-73.9558732557893,40.7754067969981,1286013
3010007,36047054900i2678,0,m,36047054900h552,1,36047055300d1,-73.9656667648147,40.711904685245706,767897
3010008,36047054900i853,4,m,36047054900h552,1,36047052900s1,-73.9656667648147,40.711904685245706,767897
3010009,36047054900i905,34,m,36047054900h552,1,36061020500w160,-73.9656667648147,40.711904685245706,767897
3010010,36047054900i890,23,f,36047054900h552,1,36061011401w579,-73.9656667648147,40.711904685245706,767897
2629198,36047043100i1114,33,f,36047043100h572,4,36067004302w,-73.9179276303006,40.6985675174401,795550
2629199,36047043100i4243,1,m,36047043100h572,4,36047043300d1,-73.9179276303006,40.6985675174401,795550
4717963,36061012600i2306,24,m,36061012600h4126,7,36061008300w388,-73.9587273366425,40.7698480423463,1254010
5422398,36061023200i7858,42,f,36061023200h2123,3,36061003300w1686,-73.93718198507,40.8199636303023,1147269
5422399,36061023200i3675,11,m,36061023200h2123,3,36061023600s1,-73.93718198507,40.8199636303023,1147269
5422400,36061023200i3677,9,f,36061023200h2123,3,36061023600s1,-73.93718198507,40.8199636303023,1147269
5422401,36061023200i1374,34,m,36061023200h2123,3,36061023200h2123,-73.93718198507,40.8199636303023,1147269
9489324,34013002201i3155,45,f,34013002201h2010,1,34013002201h2010,-74.2476466938219,40.739028482741396,324189
9489325,34013002201i2693,45,m,34013002201h2010,1,34013002201h2010,-74.2476466938219,40.739028482741396,324189
9489326,34013002201i3470,7,m,34013002201h2010,1,34023000606s1,-74.2476466938219,40.739028482741396,324189
9489327,34013002201i3471,4,m,34013002201h2010,1,34023000606s1,-74.2476466938219,40.739028482741396,324189
9489328,34013002201i6671,0,m,34013002201h2010,1,34013002201h2010,-74.2476466938219,40.739028482741396,324189
7656349,36081113900i436,42,f,36081113900h449,5,36081113900h449,-73.79158597634859,40.7685485344298,697848
7656350,36081113900i85,5,m,36081113900h449,5,36103158409s0,-73.79158597634859,40.7685485344298,697848
7656351,36081113900i86,10,f,36081113900h449,5,36103158409s0,-73.79158597634859,40.7685485344298,697848
7656352,36081113900i77,6,f,36081113900h449,5,36103158409s0,-73.79158597634859,40.7685485344298,697848
9260016,34003045100i2787,22,f,34003045100h1474,1,36061007200w655,-73.9987684933973,40.835972415314295,748542
9260017,34003045100i2428,34,m,34003045100h1474,1,34003045100h1474,-73.9987684933973,40.835972415314295,748542
9260018,34003045100i4857,2,m,34003045100h1474,1,34003028001d2,-73.9987684933973,40.835972415314295,748542
9260019,34003045100i4856,17,m,34003045100h1474,1,34003015100s0,-73.9987684933973,40.835972415314295,748542
9281696,34003047100i2233,43,m,34003047100h1002,1,34003047100h1002,-74.1001112996875,40.981826610057794,598149
9281697,34003047100i3317,6,f,34003047100h1002,1,34003058100s0,-74.1001112996875,40.981826610057794,598149
9281698,34003047100i2472,40,f,34003047100h1002,1,34003047100h1002,-74.1001112996875,40.981826610057794,598149
9281699,34003047100i3324,17,m,34003047100h1002,1,34003047500s0,-74.1001112996875,40.981826610057794,598149
2466096,36047038100i1931,21,m,36047038100h1667,0,36047038100h1667,-73.9262429672508,40.6815191033577,802771
2466097,36047038100i2987,25,f,36047038100h1667,0,36103122603w111,-73.9262429672508,40.6815191033577,802771
7982354,36085004000i4681,77,m,36085004000h3512,0,36061003300w2549,-74.0856019094605,40.6076422401464,703485
7982355,36085004000i6615,82,f,36085004000h3512,0,36085014606w198,-74.0856019094605,40.6076422401464,703485
9063141,34003023402i5281,4,m,34003023402h2243,6,34039038500s3,-74.063958082496,40.883972839356204,317384
9063142,34003023402i3973,41,m,34003023402h2243,6,34003019103w63,-74.063958082496,40.883972839356204,317384
9063143,34003023402i3972,38,m,34003023402h2243,6,36061022700w19,-74.063958082496,40.883972839356204,317384
9063144,34003023402i4696,60,f,34003023402h2243,6,34003023402h2243,-74.063958082496,40.883972839356204,317384
640316,36005022800i950,63,m,36005022800h1254,3,36119014100w150,-73.8620996941435,40.8513056270994,764363
640317,36005022800i1990,15,f,36005022800h1254,3,36005001600s10,-73.8620996941435,40.8513056270994,764363
640318,36005022800i2001,11,m,36005022800h1254,3,36005000400s0,-73.8620996941435,40.8513056270994,764363
640319,36005022800i2004,15,m,36005022800h1254,3,36005001600s10,-73.8620996941435,40.8513056270994,764363
4110983,36059416300i3154,57,m,36059416300h1661,6,36061000900w1957,-73.7015648673167,40.584211046968605,814230
4110984,36059416300i3166,46,m,36059416300h1661,6,36059304202w345,-73.7015648673167,40.584211046968605,814230
4110985,36059416300i3167,60,m,36059416300h1661,6,36059416300h1661,-73.7015648673167,40.584211046968605,814230
4110986,36059416300i3344,66,f,36059416300h1661,6,36059416300h1661,-73.7015648673167,40.584211046968605,814230
6405383,36081029500i790,36,m,36081029500h868,2,36047001100w497,-73.9071946856328,40.756002783539,779749
6405384,36081029500i3539,1,m,36081029500h868,2,36061018900d6,-73.9071946856328,40.756002783539,779749
10173541,34017003100i819,17,f,34017003100h625,5,34017006700s1,-74.0669883370493,40.7185496452146,1097239
10173542,34017003100i3391,49,m,34017003100h625,5,36085008100w39,-74.0669883370493,40.7185496452146,1097239
10173543,34017003100i737,58,f,34017003100h625,5,36119011300w200,-74.0669883370493,40.7185496452146,1097239
5192353,36061018900i2881,17,f,36061018900h2245,5,36061021703s2,-73.96612621662959,40.799727432417896,774437
5192354,36061018900i2876,5,m,36061018900h2245,5,36061019500s3,-73.96612621662959,40.799727432417896,774437
5192355,36061018900i10694,82,f,36061018900h2245,5,36061011100w375,-73.96612621662959,40.799727432417896,774437
5192356,36061018900i2918,40,f,36061018900h2245,5,36061010000w942,-73.96612621662959,40.799727432417896,774437
5192357,36061018900i2880,16,m,36061018900h2245,5,36061021703s2,-73.96612621662959,40.799727432417896,774437
10563045,34017016300i2457,23,m,34017016300h1433,0,34017016300h1433,-74.02013665274221,40.7784556373854,36782
10563046,34017016300i2979,18,f,34017016300h1433,0,34017014501w38,-74.02013665274221,40.7784556373854,36782
10563047,34017016300i3339,81,f,34017016300h1433,0,34017016300h1433,-74.02013665274221,40.7784556373854,36782
11014031,34031182000i625,9,f,34031182000h264,1,34013021400s3,-74.1777545088979,40.910536981687,640346
11014032,34031182000i1380,1,m,34031182000h264,1,34031181800d4,-74.1777545088979,40.910536981687,640346
11014033,34031182000i641,15,m,34031182000h264,1,34031246103s2,-74.1777545088979,40.910536981687,640346
11014034,34031182000i529,47,m,34031182000h264,1,34017014600w256,-74.1777545088979,40.910536981687,640346
11014035,34031182000i516,50,f,34031182000h264,1,34031182000h264,-74.1777545088979,40.910536981687,640346
11014036,34031182000i632,10,m,34031182000h264,1,34013021400s3,-74.1777545088979,40.910536981687,640346
4596913,36061009300i1848,45,m,36061009300h2478,7,36061011300w1202,-74.0002748420976,40.7477151786279,684558
3777520,36047116800i450,18,m,36047116800h607,11,36047116800h607,-73.88472675086591,40.6801587351751,661184
3777521,36047116800i449,18,m,36047116800h607,11,36047116800h607,-73.88472675086591,40.6801587351751,661184
3777522,36047116800i689,18,m,36047116800h607,11,36047116800h607,-73.88472675086591,40.6801587351751,661184
3777523,36047116800i619,19,m,36047116800h607,11,36047116800h607,-73.88472675086591,40.6801587351751,661184
3777524,36047116800i579,19,m,36047116800h607,11,36061001501w611,-73.88472675086591,40.6801587351751,661184
3777525,36047116800i545,18,m,36047116800h607,11,36047116800h607,-73.88472675086591,40.6801587351751,661184
3777526,36047116800i497,18,m,36047116800h607,11,36047116800h607,-73.88472675086591,40.6801587351751,661184
5513023,36061024700i6262,24,f,36061024700h2340,6,36061024700h2340,-73.94607005469742,40.835350628607,683174
5513024,36061024700i3739,41,m,36061024700h2340,6,36047053800w241,-73.94607005469742,40.835350628607,683174
5513025,36061024700i3749,44,m,36061024700h2340,6,36081011500w78,-73.94607005469742,40.835350628607,683174
5513026,36061024700i6810,1,f,36061024700h2340,6,36061024100d0,-73.94607005469742,40.835350628607,683174
5513027,36061024700i3746,41,m,36061024700h2340,6,36061024700h2340,-73.94607005469742,40.835350628607,683174
5513028,36061024700i4920,66,f,36061024700h2340,6,36061024700h2340,-73.94607005469742,40.835350628607,683174
5403717,36061022900i822,72,m,36061022900h488,8,36061022900h488,-73.9522158510683,40.826810544417704,449525
6430932,36081031700i966,47,m,36081031700h1102,2,36081031700h1102,-73.89409141728508,40.7722534587489,468553
6430933,36081031700i5015,43,f,36081031700h1102,2,36081031700h1102,-73.89409141728508,40.7722534587489,468553
1157493,36005040100i1464,18,f,36005040100h1040,1,36119003600w270,-73.8950868722049,40.8654240932999,412186
1157494,36005040100i2345,0,m,36005040100h1040,1,36005000400d0,-73.8950868722049,40.8654240932999,412186
1157495,36005040100i1176,20,m,36005040100h1040,1,36081140902w44,-73.8950868722049,40.8654240932999,412186
9648353,34013009200i345,64,m,34013009200h588,3,34013009200h588,-74.17173806860991,40.7612339583441,555114
9648354,34013009200i2630,45,m,34013009200h588,3,34013009200h588,-74.17173806860991,40.7612339583441,555114
9648355,34013009200i1475,10,f,34013009200h588,3,34003001000s1,-74.17173806860991,40.7612339583441,555114
960678,36005034000i2810,38,f,36005034000h1526,0,36047000900w10217,-73.8624889564132,40.868304773941,802594
960679,36005034000i2391,31,m,36005034000h1526,0,36081011900w30,-73.8624889564132,40.868304773941,802594
960680,36005034000i4316,23,f,36005034000h1526,0,36005034000h1526,-73.8624889564132,40.868304773941,802594
960681,36005034000i4263,5,m,36005034000h1526,0,36005000400s0,-73.8624889564132,40.868304773941,802594
10110984,34017000902i2510,27,f,34017000902h1641,1,34017000902h1641,-74.06153510565251,40.7426835333315,330216
10110985,34017000902i3832,16,m,34017000902h1641,1,34017017000s1,-74.06153510565251,40.7426835333315,330216
10110986,34017000902i1628,30,m,34017000902h1641,1,34017006400w307,-74.06153510565251,40.7426835333315,330216
9261705,34003045100i2163,77,m,34003045100h1879,0,36119002105w82,-74.0017581688893,40.826238260927,312129
9261706,34003045100i3221,70,f,34003045100h1879,0,34003045100h1879,-74.0017581688893,40.826238260927,312129
9559191,34013005200i605,44,f,34013005200h284,1,34039033500w178,-74.21498497377479,40.7170527624002,919569
9559192,34013005200i513,11,f,34013005200h284,1,34003001000s1,-74.21498497377479,40.7170527624002,919569
9559193,34013005200i308,44,m,34013005200h284,1,34013005200h284,-74.21498497377479,40.7170527624002,919569
9559194,34013005200i515,12,f,34013005200h284,1,34013004801s0,-74.21498497377479,40.7170527624002,919569
1299752,36005043600i1397,66,m,36005043600h182,5,36005030701w21,-73.8504091849477,40.898052233044,657886
1299753,36005043600i1541,39,m,36005043600h182,5,36005043600h182,-73.8504091849477,40.898052233044,657886
1299754,36005043600i1524,66,m,36005043600h182,5,36005043600h182,-73.8504091849477,40.898052233044,657886
1299755,36005043600i240,32,f,36005043600h182,5,36005043600h182,-73.8504091849477,40.898052233044,657886
1299756,36005043600i209,9,m,36005043600h182,5,36005000400s0,-73.8504091849477,40.898052233044,657886
9882837,34013015400i4146,29,f,34013015400h1573,0,34013015400h1573,-74.19667902948629,40.7960451449919,324060
9882838,34013015400i2311,51,f,34013015400h1573,0,34013015400h1573,-74.19667902948629,40.7960451449919,324060
9882839,34013015400i4390,59,f,34013015400h1573,0,34003015400w693,-74.19667902948629,40.7960451449919,324060
9882840,34013015400i2123,51,m,34013015400h1573,0,34013020902w654,-74.19667902948629,40.7960451449919,324060
3653177,36047100800i607,64,m,36047100800h458,1,36061007000w93,-73.89718906841841,40.632345564439,768629
3653178,36047100800i1603,42,f,36047100800h458,1,36081077902w54,-73.89718906841841,40.632345564439,768629
3653179,36047100800i1182,7,f,36047100800h458,1,36047103400s0,-73.89718906841841,40.632345564439,768629
3653180,36047100800i840,51,f,36047100800h458,1,36047100800h458,-73.89718906841841,40.632345564439,768629
3653181,36047100800i1315,50,f,36047100800h458,1,36047100800h458,-73.89718906841841,40.632345564439,768629
3248024,36047070201i5338,50,f,36047070201h672,4,36081095400w15,-73.91471887279721,40.6083189287146,73187
3248025,36047070201i956,40,f,36047070201h672,4,36085006700w250,-73.91471887279721,40.6083189287146,73187
10309138,34017007700i1629,21,f,34017007700h1424,4,34017007700h1424,-74.0324110251118,40.730224289109394,37150
2503862,36047039300i3420,58,m,36047039300h1083,6,36061011300w1736,-73.928730483983,40.696361067411104,425086
2503863,36047039300i1614,54,m,36047039300h1083,6,36047000900w12216,-73.928730483983,40.696361067411104,425086
2503864,36047039300i3154,63,f,36047039300h1083,6,36081000600w11,-73.928730483983,40.696361067411104,425086
2503865,36047039300i1613,48,m,36047039300h1083,6,36047039300h1083,-73.928730483983,40.696361067411104,425086
2503866,36047039300i1612,57,m,36047039300h1083,6,36047000900w4407,-73.928730483983,40.696361067411104,425086
9923900,34013016400i3492,46,f,34013016400h1077,0,34013016400h1077,-74.22493963856749,40.8265837996366,604850
9923901,34013016400i2291,37,m,34013016400h1077,0,36001000404w,-74.22493963856749,40.8265837996366,604850
9923902,34013016400i2219,28,f,34013016400h1077,0,34013021802w81,-74.22493963856749,40.8265837996366,604850
4019650,36059409900i1070,47,f,36059409900h742,4,36059409900h742,-73.72177484165529,40.6862600426489,78623
4019651,36059409900i6972,81,f,36059409900h742,4,36059409900h742,-73.72177484165529,40.6862600426489,78623
4019652,36059409900i6365,85,f,36059409900h742,4,36059409900h742,-73.72177484165529,40.6862600426489,78623
4019653,36059409900i7598,42,m,36059409900h742,4,36059409900h742,-73.72177484165529,40.6862600426489,78623
6297130,36081026902i4254,28,f,36081026902h547,2,36081026902h547,-73.884211685841,40.7443868512534,472310
6297131,36081026902i410,46,m,36081026902h547,2,36061010400w2068,-73.884211685841,40.7443868512534,472310
6297132,36081026902i3931,33,f,36081026902h547,2,36081026902h547,-73.884211685841,40.7443868512534,472310
7855296,36081147100i418,36,m,36081147100h572,2,36119000401w357,-73.7582858966906,40.7613385582613,691722
4771674,36061013400i3719,63,f,36061013400h2229,9,36061013300w75,-73.95872121332809,40.7715028978714,1253862
4470686,36061006900i863,17,f,36061006900h655,1,36061008300s4,-74.0096220083791,40.732488598288995,798099
4470687,36061006900i779,46,m,36061006900h655,1,36061006900h655,-74.0096220083791,40.732488598288995,798099
4470688,36061006900i736,39,f,36061006900h655,1,36047023000w84,-74.0096220083791,40.732488598288995,798099
4470689,36061006900i864,5,m,36061006900h655,1,36061006700s2,-74.0096220083791,40.732488598288995,798099
2698852,36047045200i2183,28,f,36047045200h913,6,36047045200h913,-73.9690248285698,40.6219008105278,796056
2698853,36047045200i2175,27,f,36047045200h913,6,36047045200h913,-73.9690248285698,40.6219008105278,796056
2698854,36047045200i2548,0,m,36047045200h913,6,36047045200h913,-73.9690248285698,40.6219008105278,796056
7423616,36081088901i6174,39,m,36081088901h3766,0,36103112206w1481,-73.8235108781239,40.779119822348,698763
7423617,36081088901i6542,43,f,36081088901h3766,0,36081032000w260,-73.8235108781239,40.779119822348,698763
4826648,36061013900i4379,41,m,36061013900h4379,1,34003042302w645,-73.9842584572108,40.767299445298704,1285609
4826649,36061013900i4822,37,f,36061013900h4379,1,34021004204w85,-73.9842584572108,40.767299445298704,1285609
4826650,36061013900i7219,1,m,36061013900h4379,1,36061013300d1,-73.9842584572108,40.767299445298704,1285609
4826651,36061013900i7260,3,m,36061013900h4379,1,36061014900d0,-73.9842584572108,40.767299445298704,1285609
604914,36005022200i2375,48,m,36005022200h1051,0,36005001600w46,-73.8536731213858,40.838658715947396,654747
604915,36005022200i3279,12,f,36005022200h1051,0,36119012200s2,-73.8536731213858,40.838658715947396,654747
