,id,age,sex,hhold,htype,wp,long,lat,RID
3298782,36047075800i1246,35,m,36047075800h560,0,36047075800h560,-73.95381804126741,40.617689253695104,769721
3298783,36047075800i1548,38,m,36047075800h560,0,36081071701w385,-73.95381804126741,40.617689253695104,769721
11120443,34031246104i2048,14,m,34031246104h836,1,34031246103s2,-74.2272129441056,40.9267835468136,55609
11120444,34031246104i1272,56,f,34031246104h836,1,34013013400w238,-74.2272129441056,40.9267835468136,55609
11120445,34031246104i3099,68,m,34031246104h836,1,34031246203w19,-74.2272129441056,40.9267835468136,55609
11120446,34031246104i1221,56,m,34031246104h836,1,34035054300w505,-74.2272129441056,40.9267835468136,55609
11120447,34031246104i2963,80,f,34031246104h836,1,34003047400w108,-74.2272129441056,40.9267835468136,55609
9617225,34013007700i653,46,m,34013007700h508,1,36047003300w269,-74.1621143097949,40.7290714142767,327774
9617226,34013007700i719,36,f,34013007700h508,1,34013007700h508,-74.1621143097949,40.7290714142767,327774
9617227,34013007700i1876,24,f,34013007700h508,1,34013007700h508,-74.1621143097949,40.7290714142767,327774
9617228,34013007700i1215,6,m,34013007700h508,1,34003001000s1,-74.1621143097949,40.7290714142767,327774
9617229,34013007700i1213,17,f,34013007700h508,1,34023007301s1,-74.1621143097949,40.7290714142767,327774
6061857,36081015900i586,31,f,36081015900h334,9,36081015900h334,-73.917067898872,40.7559213517497,776357
10426628,34017013500i46,26,m,34017013500h287,7,34017006300w24,-74.155087701486,40.7502678257003,791187
1536464,36047007700i186,32,f,36047007700h215,9,36061011300w1656,-73.9940221286387,40.67882996729271,664750
7282144,36081077907i1825,27,m,36081077907h902,0,36047044700w18,-73.8165014054192,40.7259571073086,800097
7282145,36081077907i2495,20,f,36081077907h902,0,36081077907h902,-73.8165014054192,40.7259571073086,800097
7282146,36081077907i2775,60,m,36081077907h902,0,36005029500w36,-73.8165014054192,40.7259571073086,800097
9986195,34013018300i3417,14,m,34013018300h1377,1,34039033600s3,-74.23068822707141,40.776187109525,321723
9986196,34013018300i3298,4,f,34013018300h1377,1,34023005601s0,-74.23068822707141,40.776187109525,321723
9986197,34013018300i4062,49,f,34013018300h1377,1,34013018300h1377,-74.23068822707141,40.776187109525,321723
9986198,34013018300i2527,24,f,34013018300h1377,1,34013018600w45,-74.23068822707141,40.776187109525,321723
9986199,34013018300i1851,30,m,34013018300h1377,1,34027040200w167,-74.23068822707141,40.776187109525,321723
9986200,34013018300i3303,15,m,34013018300h1377,1,34039033600s3,-74.23068822707141,40.776187109525,321723
7079738,36081065000i677,57,f,36081065000h368,4,36059303600w2664,-73.7423273932995,40.668630092730105,781469
7079739,36081065000i2502,15,m,36081065000h368,4,36103147300s1,-73.7423273932995,40.668630092730105,781469
7079740,36081065000i2424,4,f,36081065000h368,4,36005000400s0,-73.7423273932995,40.668630092730105,781469
2512586,36047039500i2974,5,f,36047039500h897,0,36047042300s0,-73.92638583615721,40.6946369113984,425488
2512587,36047039500i1188,38,m,36047039500h897,0,36027210101w205,-73.92638583615721,40.6946369113984,425488
2512588,36047039500i1494,27,f,36047039500h897,0,36059407301w2205,-73.92638583615721,40.6946369113984,425488
5495400,36061024500i3136,2,m,36061024500h1602,5,36061024500d2,-73.9400363418678,40.8365704890948,684440
5495401,36061024500i10598,38,f,36061024500h1602,5,36061024500h1602,-73.9400363418678,40.8365704890948,684440
5495402,36061024500i9013,67,m,36061024500h1602,5,36061024500h1602,-73.9400363418678,40.8365704890948,684440
5495403,36061024500i2574,43,f,36061024500h1602,5,36061024500h1602,-73.9400363418678,40.8365704890948,684440
5495404,36061024500i11305,52,m,36061024500h1602,5,36061009400w1141,-73.9400363418678,40.8365704890948,684440
10870537,34031175200i4442,16,m,34031175200h752,2,34003051300s3,-74.1156179571443,40.8641931286586,640472
10870538,34031175200i3458,20,m,34031175200h752,2,34039037602w290,-74.1156179571443,40.8641931286586,640472
10870539,34031175200i3347,9,f,34031175200h752,2,34003030400s1,-74.1156179571443,40.8641931286586,640472
10870540,34031175200i791,25,m,34031175200h752,2,34023007907w32,-74.1156179571443,40.8641931286586,640472
8180091,36085018902i623,47,m,36085018902h527,1,36061009200w449,-74.1419666018092,40.604949988373704,475511
8180092,36085018902i800,40,f,36085018902h527,1,36087011405w16,-74.1419666018092,40.604949988373704,475511
8180093,36085018902i592,7,f,36085018902h527,1,36047013400s0,-74.1419666018092,40.604949988373704,475511
8180094,36085018902i594,12,f,36085018902h527,1,36085027705s0,-74.1419666018092,40.604949988373704,475511
8180095,36085018902i599,12,f,36085018902h527,1,36085027705s0,-74.1419666018092,40.604949988373704,475511
8180096,36085018902i4636,48,m,36085018902h527,1,36081027900w28,-74.1419666018092,40.604949988373704,475511
8180097,36085018902i5008,28,m,36085018902h527,1,36085018902h527,-74.1419666018092,40.604949988373704,475511
8417694,36119001700i2959,10,f,36119001700h1233,1,36005039000s0,-73.86446715685,40.9479739581516,543742
8417695,36119001700i2054,51,f,36119001700h1233,1,36119004600w269,-73.86446715685,40.9479739581516,543742
8417696,36119001700i2961,16,m,36119001700h1233,1,36119004400s2,-73.86446715685,40.9479739581516,543742
8417697,36119001700i1736,46,m,36119001700h1233,1,36119001700h1233,-73.86446715685,40.9479739581516,543742
8744438,34003003401i487,59,m,34003003401h317,1,34003058100w21,-74.01290310777351,40.9240370597642,311298
8744439,34003003401i655,63,f,34003003401h317,1,34013006700w32,-74.01290310777351,40.9240370597642,311298
10040556,34013021300i492,74,m,34013021300h296,8,34013015400w186,-74.2335747476623,40.8612057045246,34610
1623258,36047010800i4518,36,f,36047010800h562,1,36047000900w11991,-74.00318970099879,40.6417140554187,805357
1623259,36047010800i625,51,m,36047010800h562,1,36047010800h562,-74.00318970099879,40.6417140554187,805357
1623260,36047010800i830,41,f,36047010800h562,1,36047011800w151,-74.00318970099879,40.6417140554187,805357
1623261,36047010800i3863,8,f,36047010800h562,1,36081028300s1,-74.00318970099879,40.6417140554187,805357
1623262,36047010800i673,1,m,36047010800h562,1,36061000800d7,-74.00318970099879,40.6417140554187,805357
5970058,36081012200i1580,41,m,36081012200h816,0,36081046000w144,-73.83073681146979,40.6937981710405,800714
5970059,36081012200i2888,56,f,36081012200h816,0,36061003300w1527,-73.83073681146979,40.6937981710405,800714
5970060,36081012200i2310,11,f,36081012200h816,0,36005016700s5,-73.83073681146979,40.6937981710405,800714
5970061,36081012200i1858,36,f,36081012200h816,0,36081012200h816,-73.83073681146979,40.6937981710405,800714
5970062,36081012200i2023,44,m,36081012200h816,0,36081012200h816,-73.83073681146979,40.6937981710405,800714
5970063,36081012200i2840,62,m,36081012200h816,0,36059303800w75,-73.83073681146979,40.6937981710405,800714
10309579,34017007700i1923,28,f,34017007700h1627,1,34017018800w139,-74.03294014933229,40.73012623228529,920166
10309580,34017007700i1820,28,m,34017007700h1627,1,34017007700h1627,-74.03294014933229,40.73012623228529,920166
10309581,34017007700i1991,4,m,34017007700h1627,1,34017018800s2,-74.03294014933229,40.73012623228529,920166
10309582,34017007700i1987,13,f,34017007700h1627,1,34017017300s0,-74.03294014933229,40.73012623228529,920166
2109361,36047027400i2165,31,f,36047027400h345,4,36103201100w218,-73.9961701426858,40.6125222758769,1292074
2109362,36047027400i509,62,f,36047027400h345,4,36047024400w16,-73.9961701426858,40.6125222758769,1292074
2109363,36047027400i2767,25,m,36047027400h345,4,36047027400h345,-73.9961701426858,40.6125222758769,1292074
2109364,36047027400i2891,21,m,36047027400h345,4,36047003700w1571,-73.9961701426858,40.6125222758769,1292074
7435729,36081091601i2411,54,m,36081091601h1401,0,36081091601h1401,-73.8871361205515,40.566998265317295,1257690
7435730,36081091601i2970,2,f,36081091601h1401,0,36061016001d3,-73.8871361205515,40.566998265317295,1257690
7435731,36081091601i3992,16,m,36081091601h1401,0,36081066000s0,-73.8871361205515,40.566998265317295,1257690
7435732,36081091601i2566,56,f,36081091601h1401,0,36081031700w17,-73.8871361205515,40.566998265317295,1257690
175880,36005007000i2849,38,m,36005007000h1473,6,36005007000h1473,-73.863091985827,40.830118720803796,763354
175881,36005007000i2838,40,m,36005007000h1473,6,36005007000h1473,-73.863091985827,40.830118720803796,763354
8862565,34003012002i2983,4,m,34003012002h880,1,34039031700s4,-74.11478312377051,40.8448926962467,314380
8862566,34003012002i3277,9,f,34003012002h880,1,34039031700s4,-74.11478312377051,40.8448926962467,314380
8862567,34003012002i1356,24,m,34003012002h880,1,34003047100w286,-74.11478312377051,40.8448926962467,314380
8862568,34003012002i2989,56,f,34003012002h880,1,34003012001w355,-74.11478312377051,40.8448926962467,314380
8862569,34003012002i2975,8,f,34003012002h880,1,34039031700s4,-74.11478312377051,40.8448926962467,314380
8862570,34003012002i1559,28,f,34003012002h880,1,34003012002h880,-74.11478312377051,40.8448926962467,314380
11096719,34031246001i3189,20,m,34031246001h1694,0,34031246001h1694,-74.22607289556109,40.960330322516704,639823
11096720,34031246001i2909,20,f,34031246001h1694,0,34031246001h1694,-74.22607289556109,40.960330322516704,639823
5616732,36061028100i2499,0,f,36061028100h818,1,36061027100d7,-73.9351067748948,40.8546417704185,1145280
5616733,36061028100i2492,4,f,36061028100h818,1,36061027100s4,-73.9351067748948,40.8546417704185,1145280
5616734,36061028100i2494,9,f,36061028100h818,1,36061027100s4,-73.9351067748948,40.8546417704185,1145280
5616735,36061028100i1158,35,m,36061028100h818,1,36005041400w42,-73.9351067748948,40.8546417704185,1145280
5616736,36061028100i1428,35,f,36061028100h818,1,34003025100w95,-73.9351067748948,40.8546417704185,1145280
1679382,36047013200i489,55,m,36047013200h385,1,36047000900w12028,-74.0143563793033,40.62820107738,768593
1679383,36047013200i627,60,f,36047013200h385,1,36047013200h385,-74.0143563793033,40.62820107738,768593
1679384,36047013200i1729,27,m,36047013200h385,1,36047001800w562,-74.0143563793033,40.62820107738,768593
1679385,36047013200i1819,33,f,36047013200h385,1,36119012900w195,-74.0143563793033,40.62820107738,768593
1679386,36047013200i822,16,f,36047013200h385,1,36061031703s0,-74.0143563793033,40.62820107738,768593
1679387,36047013200i769,16,f,36047013200h385,1,36061031703s0,-74.0143563793033,40.62820107738,768593
1679388,36047013200i2099,27,m,36047013200h385,1,36047013200h385,-74.0143563793033,40.62820107738,768593
1679389,36047013200i2111,46,m,36047013200h385,1,36047013400w45,-74.0143563793033,40.62820107738,768593
2466680,36047038100i3505,73,f,36047038100h1836,6,36059520502w36,-73.9265812142458,40.6807365298408,662215
2466681,36047038100i3635,60,f,36047038100h1836,6,36047038100h1836,-73.9265812142458,40.6807365298408,662215
2466682,36047038100i2853,41,m,36047038100h1836,6,36061012500w579,-73.9265812142458,40.6807365298408,662215
2466683,36047038100i4208,14,m,36047038100h1836,6,36047042300s2,-73.9265812142458,40.6807365298408,662215
2466684,36047038100i2849,48,m,36047038100h1836,6,36047000502w93,-73.9265812142458,40.6807365298408,662215
5358190,36061022301i3542,24,f,36061022301h1800,0,36061014500w874,-73.95599349087479,40.8204947564764,961200
5358191,36061022301i5031,63,m,36061022301h1800,0,36061023000w25,-73.95599349087479,40.8204947564764,961200
5358192,36061022301i2331,31,m,36061022301h1800,0,36061022301h1800,-73.95599349087479,40.8204947564764,961200
5358193,36061022301i5839,27,m,36061022301h1800,0,36061014900w389,-73.95599349087479,40.8204947564764,961200
5358194,36061022301i4544,11,m,36061022301h1800,0,36061022301s1,-73.95599349087479,40.8204947564764,961200
5358195,36061022301i4448,19,m,36061022301h1800,0,36061008000w448,-73.95599349087479,40.8204947564764,961200
5925694,36081010500i2566,14,m,36081010500h1065,1,36005015700s0,-73.9126704646031,40.7812775091833,692273
5925695,36081010500i2558,11,m,36081010500h1065,1,36005018302s6,-73.9126704646031,40.7812775091833,692273
5925696,36081010500i1874,35,f,36081010500h1065,1,36005023800w87,-73.9126704646031,40.7812775091833,692273
5925697,36081010500i2574,5,f,36081010500h1065,1,36005018302s6,-73.9126704646031,40.7812775091833,692273
5925698,36081010500i4017,23,m,36081010500h1065,1,36061013700w1751,-73.9126704646031,40.7812775091833,692273
5925699,36081010500i1278,35,m,36081010500h1065,1,36061007600w826,-73.9126704646031,40.7812775091833,692273
497557,36005019900i1231,8,m,36005019900h837,5,36005000400s0,-73.9277315074468,40.8387141765788,411504
497558,36005019900i1229,17,f,36005019900h837,5,36005001600s10,-73.9277315074468,40.8387141765788,411504
497559,36005019900i1330,38,f,36005019900h837,5,36005019900h837,-73.9277315074468,40.8387141765788,411504
497560,36005019900i8127,54,m,36005019900h837,5,36005019900h837,-73.9277315074468,40.8387141765788,411504
497561,36005019900i6125,41,m,36005019900h837,5,36061010800w435,-73.9277315074468,40.8387141765788,411504
3931555,36059301200i129,56,m,36059301200h486,7,36059301200h486,-73.7026715653225,40.820192797400296,195663
6045040,36081015500i919,69,m,36081015500h600,0,36061002201w25,-73.9169253270219,40.7601694829499,778647
6045041,36081015500i2168,31,f,36081015500h600,0,34003041100w66,-73.9169253270219,40.7601694829499,778647
6045042,36081015500i947,67,f,36081015500h600,0,36081015500h600,-73.9169253270219,40.7601694829499,778647
6045043,36081015500i2044,25,f,36081015500h600,0,36047000900w10958,-73.9169253270219,40.7601694829499,778647
102523,36005005002i3325,7,f,36005005002h1358,1,36005000400s0,-73.876059280129,40.8275060798135,656137
102524,36005005002i3328,3,f,36005005002h1358,1,36005000400d0,-73.876059280129,40.8275060798135,656137
102525,36005005002i5124,40,m,36005005002h1358,1,36005005002h1358,-73.876059280129,40.8275060798135,656137
102526,36005005002i4065,36,m,36005005002h1358,1,36047003700w1993,-73.876059280129,40.8275060798135,656137
102527,36005005002i1893,25,m,36005005002h1358,1,36005005002h1358,-73.876059280129,40.8275060798135,656137
102528,36005005002i2689,22,f,36005005002h1358,1,36005005002h1358,-73.876059280129,40.8275060798135,656137
719696,36005024501i2790,18,f,36005024501h1330,0,36061028500w33,-73.9141812500402,40.853864190763204,656840
719697,36005024501i4798,8,m,36005024501h1330,0,36005000400s0,-73.9141812500402,40.853864190763204,656840
719698,36005024501i1660,22,m,36005024501h1330,0,36061030700w10,-73.9141812500402,40.853864190763204,656840
3203518,36047065800i1426,55,f,36047065800h348,1,36047053400w48,-73.9295228087299,40.6069662683898,664076
3203519,36047065800i534,3,m,36047065800h348,1,36047086000d0,-73.9295228087299,40.6069662683898,664076
3203520,36047065800i453,43,f,36047065800h348,1,36061008800w584,-73.9295228087299,40.6069662683898,664076
3203521,36047065800i538,51,m,36047065800h348,1,36119014806w146,-73.9295228087299,40.6069662683898,664076
10442917,34017014101i974,29,m,34017014101h1002,1,34017014101h1002,-73.99395473612991,40.7972609046238,809428
10442918,34017014101i3553,84,f,34017014101h1002,1,34017014101h1002,-73.99395473612991,40.7972609046238,809428
10442919,34017014101i1225,26,f,34017014101h1002,1,34003053100w364,-73.99395473612991,40.7972609046238,809428
10442920,34017014101i580,4,m,34017014101h1002,1,34017014400s1,-73.99395473612991,40.7972609046238,809428
10442921,34017014101i571,2,f,34017014101h1002,1,34003013001d1,-73.99395473612991,40.7972609046238,809428
10442922,34017014101i578,0,m,34017014101h1002,1,34003013001d1,-73.99395473612991,40.7972609046238,809428
2059469,36047025902i2996,52,m,36047025902h411,5,36047025902h411,-73.945372563565,40.69581838537621,769014
2059470,36047025902i3206,15,m,36047025902h411,5,36047048500s2,-73.945372563565,40.69581838537621,769014
2059471,36047025902i954,18,m,36047025902h411,5,36047025902h411,-73.945372563565,40.69581838537621,769014
2059472,36047025902i877,31,f,36047025902h411,5,36005023900w30,-73.945372563565,40.69581838537621,769014
2059473,36047025902i990,16,m,36047025902h411,5,36047048500s0,-73.945372563565,40.69581838537621,769014
941981,36005033202i692,15,m,36005033202h729,5,36005001600s10,-73.8684057795559,40.864230512328795,793898
941982,36005033202i837,59,f,36005033202h729,5,36005033202h729,-73.8684057795559,40.864230512328795,793898
6723011,36081046500i3105,25,f,36081046500h886,0,36103147300w531,-73.8702822930341,40.7462877161521,471328
6723012,36081046500i2006,40,f,36081046500h886,0,36081046500h886,-73.8702822930341,40.7462877161521,471328
6723013,36081046500i3860,37,m,36081046500h886,0,36081046500h886,-73.8702822930341,40.7462877161521,471328
6723014,36081046500i4109,3,f,36081046500h886,0,36005005300d0,-73.8702822930341,40.7462877161521,471328
6723015,36081046500i2080,25,m,36081046500h886,0,36059302200w17,-73.8702822930341,40.7462877161521,471328
