Id,HmID,WrkID,Sex,Age,Grp
36047086400i1937,36047086400h557,36047086400h557,m,33,inGrp
36047086400i744,36047086400h557,36047086400h557,m,35,inGrp
36047086400i1002,36047086400h557,36047086400h557,f,39,inGrp
34017017700i105,34017017700h71,34017014800w164,f,28,inGrp
34003025100i3564,34003025100h1786,34003025100h1786,f,26,inGrp
34003025100i3163,34003025100h1786,34003025100h1786,m,23,inGrp
36081045600i16,36081045600h49,36081045600h49,m,3,inGrp
36081045600i1163,36081045600h49,36081045600h49,f,50,inGrp
36081045600i1062,36081045600h49,36081045600h49,f,49,inGrp
36081045600i59,36081045600h49,36081045600h49,f,24,inGrp
36081045600i1282,36081045600h49,36081045600h49,m,60,inGrp
36081045600i14,36081045600h49,36081045600h49,f,6,inGrp
36047006800i736,36047006800h821,36047006800h821,m,30,inGrp
34017019400i689,34017019400h725,36005028600w432,f,25,inGrp
34017019400i393,34017019400h725,34017018800d3,m,3,inGrp
34017017100i2269,34017017100h1199,34017017100h1199,f,32,inGrp
34017017100i4506,34017017100h1199,34017017100h1199,m,47,inGrp
34017017100i1774,34017017100h1199,34031175302w62,m,36,inGrp
34017017100i3269,34017017100h1199,34003023601s1,m,11,inGrp
34017017100i3271,34017017100h1199,34003031100d0,f,2,inGrp
34017017100i4444,34017017100h1199,34031183200w874,f,35,inGrp
36047051100i265,36047051100h220,36047051100h220,f,27,inGrp
36081036800i2177,36081036800h178,36081036800h178,f,28,inGrp
36081036800i236,36081036800h178,36081036800h178,m,9,inGrp
36081036800i231,36081036800h178,36061003300w1472,f,21,inGrp
36081059500i842,36081059500h763,36081059500h763,m,21,inGrp
36081059500i1474,36081059500h763,36081059500h763,f,11,inGrp
36081059500i1473,36081059500h763,36081059500h763,m,0,inGrp
36081059500i793,36081059500h763,36081059500h763,f,19,inGrp
34017004200i3159,34017004200h949,34017004200h949,m,19,inGrp
34017004200i4216,34017004200h949,34017004300d1,m,1,inGrp
34017004200i797,34017004200h949,34017004200h949,m,69,inGrp
36047040400i1598,36047040400h802,36047040400h802,f,31,inGrp
36047040400i1796,36047040400h802,36047040400h802,m,33,inGrp
36047040400i1513,36047040400h802,36061002100w2156,m,44,inGrp
36047040400i2080,36047040400h802,36047040400h802,m,69,inGrp
36047040400i2305,36047040400h802,36047000900w4557,f,26,inGrp
36047040400i1979,36047040400h802,36047047200s0,f,12,inGrp
36061022400i329,36061022400h922,36005006100s0,m,14,inGrp
36061022400i6186,36061022400h922,36061022400h922,f,59,inGrp
36061022400i4508,36061022400h922,36061022400h922,m,46,inGrp
36061022400i4993,36061022400h922,36061019900w75,m,30,inGrp
36061022400i5706,36061022400h922,36061022400h922,f,80,inGrp
36061022400i1031,36061022400h922,36047080800w345,f,23,inGrp
34013006800i2328,34013006800h929,34013006800h929,f,4,inGrp
34013006800i1836,34013006800h929,34013006800h929,f,31,inGrp
34013006800i2338,34013006800h929,34013006800h929,f,7,inGrp
34013006800i1011,34013006800h929,34013006800h929,m,26,inGrp
34013006800i4025,34013006800h929,34013006800h929,m,24,inGrp
34013006800i4038,34013006800h929,34013006800h929,m,40,inGrp
36047006600i119,36047006600h431,36047006600h431,m,62,inGrp
36005021900i772,36005021900h375,36005021900h375,f,30,inGrp
36005021900i614,36005021900h375,36005021900h375,m,29,inGrp
36005021900i1101,36005021900h375,36005021900h375,m,37,inGrp
36005040100i2021,36005040100h982,36005000400s0,f,6,inGrp
36005040100i2016,36005040100h982,36005001600s10,m,17,inGrp
36005040100i490,36005040100h982,36047048200w111,f,18,inGrp
36005040100i3379,36005040100h982,36081029400w122,m,26,inGrp
36005040100i996,36005040100h982,36005040100h982,m,23,inGrp
36005040100i3577,36005040100h982,36005040100h982,f,73,inGrp
36005040100i3759,36005040100h982,36005040100h982,f,35,inGrp
36005023900i4428,36005023900h2180,36005023900h2180,f,71,inGrp
36005023900i8214,36005023900h2180,36005023900h2180,f,36,inGrp
36005023900i3311,36005023900h2180,36005023900h2180,m,74,inGrp
36047060800i1143,36047060800h951,36047069200d0,m,1,inGrp
36047060800i3138,36047060800h951,36047060800h951,f,84,inGrp
36047060800i3270,36047060800h951,36047000900w11252,f,46,inGrp
36047060800i1144,36047060800h951,36047061004s0,m,5,inGrp
36047060800i1089,36047060800h951,36047060800h951,f,37,inGrp
36047060800i869,36047060800h951,36047060800h951,m,40,inGrp
36047060800i1158,36047060800h951,36047069200d0,f,1,inGrp
36005039200i543,36005039200h276,36061020500w60,f,52,inGrp
36005039200i1242,36005039200h276,36005039200h276,f,32,inGrp
36005039200i601,36005039200h276,36005000400s0,f,11,inGrp
36061001600i7081,36061001600h1709,36061001600h1709,f,57,inGrp
36061001600i3945,36061001600h1709,36061001600d5,m,3,inGrp
36061001600i7285,36061001600h1709,36061001600h1709,f,70,inGrp
36061001600i2264,36061001600h1709,36061001600h1709,f,24,inGrp
36061001600i2115,36061001600h1709,36061001600h1709,m,22,inGrp
36061001600i8084,36061001600h1709,36061001600h1709,m,38,inGrp
36061001600i7948,36061001600h1709,36061001600w63,f,37,inGrp
36061001600i3938,36061001600h1709,36061002100s0,f,5,inGrp
34013010500i4056,34013010500h1085,34013010500h1085,m,45,inGrp
34013010500i1826,34013010500h1085,34013010500h1085,f,45,inGrp
34013010500i4319,34013010500h1085,34013010500h1085,m,16,inGrp
36047050700i1420,36047050700h438,36081027100s0,f,11,inGrp
36047050700i2138,36047050700h438,36047123700s5,f,12,inGrp
36047050700i1546,36047050700h438,36047053500w113,f,54,inGrp
36047050700i2059,36047050700h438,36081015700w182,f,52,inGrp
36047050700i1943,36047050700h438,36047050700h438,m,22,inGrp
36047050700i1412,36047050700h438,36047050700h438,m,57,inGrp
34003028001i2307,34003028001h936,34013008100s3,m,10,inGrp
34003028001i2322,34003028001h936,34013008100s3,m,8,inGrp
34003028001i1367,34003028001h936,34003028001w144,m,25,inGrp
34003028001i1779,34003028001h936,34003028001w149,f,24,inGrp
36081081800i904,36081081800h495,36081081800h495,f,22,inGrp
36081081800i2331,36081081800h495,36061011202w332,f,64,inGrp
36081081800i1084,36081081800h495,36005035900s0,m,5,inGrp
36081081800i436,36081081800h495,36061003100w2206,m,32,inGrp
36081081800i1083,36081081800h495,36081134100d0,m,1,inGrp
36085017007i348,36085017007h147,36085017007h147,f,19,inGrp
36047041500i1498,36047041500h989,36047003900w45,m,31,inGrp
36047041500i1959,36047041500h989,36047041500h989,f,23,inGrp
36047041500i2725,36047041500h989,36047056100s0,m,15,inGrp
36047041500i2732,36047041500h989,36047056100s0,m,15,inGrp
36047041500i4003,36047041500h989,36047041500h989,m,24,inGrp
36047041500i2734,36047041500h989,36047041700d1,f,3,inGrp
36047041500i3596,36047041500h989,36047041500h989,f,33,inGrp
34013007100i481,34013007100h285,34013007900d1,m,2,inGrp
34013007100i489,34013007100h285,34013007100h285,m,7,inGrp
34013007100i3195,34013007100h285,34013007100h285,m,23,inGrp
34013007100i2809,34013007100h285,34013007100h285,f,36,inGrp
34013007100i378,34013007100h285,34013007100h285,f,29,inGrp
34013007100i3138,34013007100h285,34013023000w37,m,41,inGrp
36047123700i3651,36047123700h988,36047123700h988,m,3,inGrp
36047123700i3770,36047123700h988,36047123700h988,m,32,inGrp
36047123700i2438,36047123700h988,36047123700h988,m,2,inGrp
36047123700i2437,36047123700h988,36047025700s2,f,9,inGrp
36047123700i3722,36047123700h988,36047123700h988,f,30,inGrp
36047123700i5952,36047123700h988,36047123700h988,m,2,inGrp
36047123700i2633,36047123700h988,36047123700s2,m,12,inGrp
36047008500i5039,36047008500h974,36047117400w84,m,37,inGrp
36047008500i214,36047008500h974,36047012901s1,m,5,inGrp
36047008500i216,36047008500h974,36047000502d0,m,3,inGrp
36047008500i1115,36047008500h974,36047055800w10,f,32,inGrp
36119007000i6025,36119007000h2031,36119007000h2031,f,43,inGrp
36119007000i4430,36119007000h2031,36119007000h2031,m,37,inGrp
36119007000i4526,36119007000h2031,36119007000h2031,f,36,inGrp
34003017300i4884,34003017300h2032,34003017300h2032,m,43,inGrp
34003017300i4577,34003017300h2032,34031264102w264,f,25,inGrp
34003017300i4542,34003017300h2032,36061011900w2057,f,28,inGrp
34003017300i4540,34003017300h2032,34003017300h2032,f,29,inGrp
36047123700i1881,36047123700h821,36047025700s2,f,4,inGrp
36047123700i3928,36047123700h821,36047025300d0,f,1,inGrp
36047123700i2987,36047123700h821,36047033300w14,f,30,inGrp
36047123700i2932,36047123700h821,36047123700h821,m,43,inGrp
34017016500i3862,34017016500h1147,34017016400w77,m,44,inGrp
34017016500i3423,34017016500h1147,34017016500h1147,m,55,inGrp
34017016500i1844,34017016500h1147,34017016500h1147,m,54,inGrp
34017016500i2068,34017016500h1147,34017016500h1147,f,48,inGrp
36081008800i1019,36081008800h698,36061021100w107,m,51,inGrp
36081008800i2674,36081008800h698,36081008800h698,f,24,inGrp
36081008800i1771,36081008800h698,36081044800d1,f,0,inGrp
36081008800i1236,36081008800h698,36081008800h698,f,41,inGrp
36085003900i2106,36085003900h614,36085003900h614,f,29,inGrp
36085003900i1156,36085003900h614,36085017700s0,f,9,inGrp
36085003900i1170,36085003900h614,36085008100s0,f,14,inGrp
36085003900i891,36085003900h614,36085003900h614,f,51,inGrp
36085003900i862,36085003900h614,36085003900h614,m,59,inGrp
36085003900i1147,36085003900h614,36085006700s0,m,12,inGrp
36047117202i445,36047117202h623,36047117202h623,m,21,inGrp
36047117202i2801,36047117202h623,36047000900w11073,f,37,inGrp
36047117202i2674,36047117202h623,36047117202h623,f,42,inGrp
36005017702i2205,36005017702h1152,36005017702h1152,f,1,inGrp
36005017702i1190,36005017702h1152,36005017702h1152,m,49,inGrp
36005017702i2299,36005017702h1152,36005017702h1152,f,35,inGrp
36081013800i2681,36081013800h1379,36081013800h1379,f,62,inGrp
36081013800i2697,36081013800h1379,36081013800h1379,f,53,inGrp
36081013800i2677,36081013800h1379,36081013800h1379,f,68,inGrp
36081013800i2672,36081013800h1379,36081021600w98,f,55,inGrp
36081013800i2689,36081013800h1379,36081013800h1379,f,51,inGrp
36047118400i2333,36047118400h1132,36047069800w56,f,47,inGrp
36047118400i1814,36047118400h1132,36081067100w17,m,59,inGrp
36047118400i5355,36047118400h1132,36047118400h1132,m,31,inGrp
36047118400i3970,36047118400h1132,36047118400h1132,f,53,inGrp
36047118400i3694,36047118400h1132,36047118400h1132,f,32,inGrp
36047118400i4035,36047118400h1132,36047118400h1132,f,71,inGrp
36005022701i2756,36005022701h1648,36061011100w522,m,34,inGrp
36005022701i2775,36005022701h1648,34003036100w561,m,21,inGrp
36005022701i2753,36005022701h1648,36005022701h1648,m,32,inGrp
36005022701i3709,36005022701h1648,36005022701h1648,m,48,inGrp
36081058200i842,36081058200h827,36081058200h827,m,45,inGrp
36081058200i1924,36081058200h827,36005021001s0,m,9,inGrp
36081058200i1927,36081058200h827,36005021001s0,m,8,inGrp
36081058200i4186,36081058200h827,36061008000w1146,f,65,inGrp
36081058200i1453,36081058200h827,36061002900w2039,f,35,inGrp
36081058200i2762,36081058200h827,36081058200h827,f,52,inGrp
34017013500i1147,34017013500h971,34017013500h971,m,44,inGrp
34017013500i1773,34017013500h971,34017019900w889,f,43,inGrp
34017013500i2466,34017013500h971,34017013600s0,m,6,inGrp
34017013500i2472,34017013500h971,34017013600s0,m,11,inGrp
36119006900i5048,36119006900h2129,36119006900h2129,f,75,inGrp
36119006900i5008,36119006900h2129,36119006900h2129,f,82,inGrp
36061021000i164,36061021000h22,36061002900w2777,f,73,inGrp
34017018600i1274,34017018600h855,36081071702w49,m,45,inGrp
34017018600i1382,34017018600h855,36061007600w891,f,43,inGrp
34031175900i481,34031175900h266,34031175900h266,f,32,inGrp
34031175900i2912,34031175900h266,34003057101s0,f,14,inGrp
34031175900i334,34031175900h266,34031175200s0,f,4,inGrp
34031175900i335,34031175900h266,34003057101s0,m,16,inGrp
36081028200i1502,36081028200h290,36081101001w143,m,56,inGrp
36081028200i528,36081028200h290,36081138501s0,m,17,inGrp
36081028200i527,36081028200h290,36081138501s0,f,15,inGrp
36081028200i305,36081028200h290,36081028200h290,m,52,inGrp
36081028200i505,36081028200h290,36081028200h290,f,53,inGrp
36005013300i1407,36005013300h882,36005013300h882,f,47,inGrp
36005013300i1237,36005013300h882,36005000400s0,m,10,inGrp
36005013300i5126,36005013300h882,36061013500w314,f,48,inGrp
36005013300i4606,36005013300h882,36005013300h882,f,49,inGrp
36081044302i483,36081044302h561,36047050900w10,m,37,inGrp
36081044302i4757,36081044302h561,36081044302h561,m,72,inGrp
36081018501i2042,36081018501h1213,36061005600w343,f,38,inGrp
36081018501i3046,36081018501h1213,36061011402w351,m,28,inGrp
36081018501i1742,36081018501h1213,36047020000w13,m,36,inGrp
36061010602i3630,36061010602h2187,36061010602h2187,m,39,inGrp
36061010602i3780,36061010602h2187,36061010602h2187,f,32,inGrp
36047061002i1810,36047061002h1348,36047061002h1348,m,47,inGrp
36047061002i2065,36047061002h1348,36047053800w327,f,37,inGrp
36047061002i4140,36047061002h1348,36081096400s0,m,5,inGrp
36047061002i4134,36047061002h1348,36081096400s0,m,4,inGrp
34013014300i2754,34013014300h1508,34013014300h1508,m,50,inGrp
34013014300i2976,34013014300h1508,34013007300w261,f,57,inGrp
36081104700i5289,36081104700h2723,36081104700h2723,m,79,inGrp
36081104700i6586,36081104700h2723,36081104700h2723,f,41,inGrp
36081104700i6594,36081104700h2723,36081104700h2723,f,47,inGrp
36081104700i5287,36081104700h2723,36081104700h2723,m,77,inGrp
36059301101i832,36059301101h693,36059301101h693,f,49,inGrp
36059301101i777,36059301101h693,36059301102s3,f,8,inGrp
36059301101i5797,36059301101h693,36059300100s0,f,5,inGrp
36059301101i5541,36059301101h693,36061011900w2227,m,39,inGrp
36061013800i7965,36061013800h5039,36061010800s2,f,14,inGrp
36061013800i6530,36061013800h5039,36061013800h5039,f,58,inGrp
36061013800i8556,36061013800h5039,36061010800s2,f,15,inGrp
36061013800i5682,36061013800h5039,36061013800h5039,m,52,inGrp
36119001303i2665,36119001303h1372,36005035100s0,f,10,inGrp
36119001303i2662,36119001303h1372,36005035100s0,m,4,inGrp
36119001303i5240,36119001303h1372,36119001303h1372,m,2,inGrp
36119001303i1362,36119001303h1372,36119001303h1372,m,37,inGrp
36119001303i2613,36119001303h1372,36119001303h1372,f,27,inGrp
36119001303i5001,36119001303h1372,36005033700s1,m,12,inGrp
36081033402i1260,36081033402h1446,36081033402h1446,f,41,inGrp
36047026200i776,36047026200h441,36047026200h441,f,58,inGrp
36047026200i1792,36047026200h441,36047026200h441,m,23,inGrp
36047026200i711,36047026200h441,36047026200h441,m,50,inGrp
36047026200i1722,36047026200h441,36047018200s0,m,16,inGrp
36047026200i1755,36047026200h441,36047026200h441,f,50,inGrp
36047077200i176,36047077200h252,36047077200h252,m,54,inGrp
36061004100i4768,36061004100h3052,36061004100h3052,f,79,inGrp
36061004100i4767,36061004100h3052,36081000100w379,f,89,inGrp
36061004100i4766,36061004100h3052,36061004100h3052,f,84,inGrp
36061004100i6297,36061004100h3052,36061002100w2427,f,50,inGrp
36047049100i2144,36047049100h1839,36047049100h1839,m,87,inGrp
36047049100i5000,36047049100h1839,36047049100h1839,m,74,inGrp
36047049100i3162,36047049100h1839,36047049100h1839,f,85,inGrp
36047122000i1794,36047122000h1516,36047122000h1516,m,33,inGrp
36047122000i4438,36047122000h1516,36081071100d0,m,1,inGrp
36047122000i2860,36047122000h1516,36061011600w405,f,23,inGrp
36047122000i3179,36047122000h1516,36081125700s2,m,6,inGrp
34031163500i7525,34031163500h997,34017007700w763,m,47,inGrp
34031163500i795,34031163500h997,34031133702s0,m,4,inGrp
34031163500i8012,34031163500h997,36081008500w38,f,76,inGrp
34031163500i868,34031163500h997,34031163500h997,m,45,inGrp
34031163500i1255,34031163500h997,34031163500h997,f,35,inGrp
34031163500i7737,34031163500h997,34031163500h997,f,65,inGrp
36061026900i3926,36061026900h2468,36061026900h2468,m,41,inGrp
36061026900i3930,36061026900h2468,36047032600w69,m,50,inGrp
36061026900i7000,36061026900h2468,36061011201w695,m,51,inGrp
34013015100i2194,34013015100h1213,34031124321w88,f,73,inGrp
34013015100i1942,34013015100h1213,34013015100h1213,m,68,inGrp
36081051500i699,36081051500h552,36005009300w629,f,23,inGrp
36081051500i581,36081051500h552,36081051500h552,m,26,inGrp
36081051500i703,36081051500h552,36061018900d1,m,3,inGrp
36081051500i711,36081051500h552,36081051500h552,m,5,inGrp
36081051500i2281,36081051500h552,36081051500h552,f,76,inGrp
36081051500i729,36081051500h552,36081051500h552,f,4,inGrp
36005023502i4049,36005023502h765,36061008200w1541,m,41,inGrp
36005023502i1718,36005023502h765,36005000400d0,f,2,inGrp
36005023502i4105,36005023502h765,36061016900w134,f,22,inGrp
36005023502i3330,36005023502h765,36005023502h765,f,51,inGrp
36005023502i1714,36005023502h765,36005000400s0,f,11,inGrp
36005023502i1711,36005023502h765,36005000400s0,m,4,inGrp
36005023502i4272,36005023502h765,36005023502h765,f,66,inGrp
36005023502i1253,36005023502h765,36005023502h765,f,45,inGrp
36005023502i1720,36005023502h765,36005024100s0,f,13,inGrp
36005019900i2824,36005019900h1353,36005019900h1353,f,50,inGrp
36005019900i6446,36005019900h1353,36005019900h1353,f,50,inGrp
36005019900i7265,36005019900h1353,36005019900h1353,f,38,inGrp
36005019900i7713,36005019900h1353,36005000400s0,f,11,inGrp
36119009800i1273,36119009800h414,36119009800h414,m,2,inGrp
36119009800i983,36119009800h414,36119009800h414,f,19,inGrp
36119009800i1251,36119009800h414,36119009800h414,m,4,inGrp
36119009800i973,36119009800h414,34003019203w144,m,23,inGrp
36119009800i1271,36119009800h414,36119009800h414,f,6,inGrp
36081007100i3586,36081007100h639,36061022800w20,m,30,inGrp
36081007100i321,36081007100h639,36081007100h639,m,16,inGrp
36081007100i740,36081007100h639,36081007100h639,f,25,inGrp
34017000500i3694,34017000500h1343,34017001100s2,f,9,inGrp
34017000500i2679,34017000500h1343,34017000500h1343,f,27,inGrp
34017000500i3957,34017000500h1343,34003031100w240,f,41,inGrp
34017000500i2468,34017000500h1343,34017000500h1343,m,25,inGrp
34017000500i4057,34017000500h1343,36061005800w515,f,43,inGrp
34013010400i2144,34013010400h1302,34013010400h1302,f,57,inGrp
36081005400i2674,36081005400h1361,36061008200w1964,m,21,inGrp
36081005400i3737,36081005400h1361,36081077300w54,m,56,inGrp
36081005400i4484,36081005400h1361,36061014200w36,m,72,inGrp
36081005400i2770,36081005400h1361,36061010800w417,f,24,inGrp
36081005400i5165,36081005400h1361,36081005400h1361,f,36,inGrp
34003006202i1147,34003006202h1337,34003006202h1337,m,86,inGrp
34003006202i2080,34003006202h1337,36061011203w685,f,81,inGrp
34003006202i4086,34003006202h1337,34003006202h1337,m,56,inGrp
36061011700i2088,36061011700h1564,36061011700h1564,f,22,inGrp
36061011700i1905,36061011700h1564,36061011700h1564,m,26,inGrp
34003004002i1560,34003004002h844,34031183000w137,f,20,inGrp
34003004002i4419,34003004002h844,36061013900w408,f,24,inGrp
34003004002i1986,34003004002h844,34039031601s1,f,4,inGrp
34003004002i1987,34003004002h844,34039031601s1,m,8,inGrp
34003004002i1159,34003004002h844,34003052100w296,m,24,inGrp
36081085700i2026,36081085700h1316,36081085700h1316,m,78,inGrp
36081085700i2368,36081085700h1316,36081085700h1316,f,72,inGrp
36081085700i5596,36081085700h1316,36081085700h1316,m,61,inGrp
